Citation	wID	1830	1837	1840	1841	1879	1920
4 Nephi 1:1	1	And	And
4 Nephi 1:1	1.01	⌴	⌴
4 Nephi 1:1	2	it	it
4 Nephi 1:1	2.01	⌴	⌴
4 Nephi 1:1	3	came	came
4 Nephi 1:1	3.01	⌴	⌴
4 Nephi 1:1	4	to	to
4 Nephi 1:1	4.01	⌴	⌴
4 Nephi 1:1	5	pass	pass
4 Nephi 1:1	5.01	⌴	⌴
4 Nephi 1:1	6	that	that
4 Nephi 1:1	6.01	⌴	⌴
4 Nephi 1:1	7	the	the
4 Nephi 1:1	7.01	⌴	⌴
4 Nephi 1:1	8	thirty	thirty
4 Nephi 1:1	8.01	⌴	⌴
4 Nephi 1:1	9	and	and
4 Nephi 1:1	9.01	⌴	⌴
4 Nephi 1:1	10	fourth	fourth
4 Nephi 1:1	10.01	⌴	⌴
4 Nephi 1:1	11	year	year
4 Nephi 1:1	11.01	⌴	⌴
4 Nephi 1:1	12	passed	passed
4 Nephi 1:1	12.01	⌴	⌴
4 Nephi 1:1	13	away	away
4 Nephi 1:1	13.01	,	,
4 Nephi 1:1	13.02	⌴	⌴
4 Nephi 1:1	14	and	and
4 Nephi 1:1	14.01	⌴	⌴
4 Nephi 1:1	15	also	also
4 Nephi 1:1	15.01	⌴	⌴
4 Nephi 1:1	16	the	the
4 Nephi 1:1	16.01	⌴	⌴
4 Nephi 1:1	17	thirty	thirty
4 Nephi 1:1	17.01	⌴	⌴
4 Nephi 1:1	18	and	and
4 Nephi 1:1	18.01	⌴	⌴
4 Nephi 1:1	19	fifth	fifth
4 Nephi 1:1	19.01	,	,
4 Nephi 1:1	19.02	⌴	⌴
4 Nephi 1:1	20	and	and
4 Nephi 1:1	20.01	⌴	⌴
4 Nephi 1:1	21	behold	behold
4 Nephi 1:1	21.01	⌴	⌴
4 Nephi 1:1	22	the	the
4 Nephi 1:1	22.01	⌴	⌴
4 Nephi 1:1	23	disciples	disciples
4 Nephi 1:1	23.01	⌴	⌴
4 Nephi 1:1	24	of	of
4 Nephi 1:1	24.01	⌴	⌴
4 Nephi 1:1	25	Jesus	Jesus
4 Nephi 1:1	25.01	⌴	⌴
4 Nephi 1:1	26	had	had
4 Nephi 1:1	26.01	⌴	⌴
4 Nephi 1:1	27	formed	formed
4 Nephi 1:1	27.01	⌴	⌴
4 Nephi 1:1	28	a	a
4 Nephi 1:1	28.01	⌴	⌴
4 Nephi 1:1	29	church	church
4 Nephi 1:1	29.01	⌴	⌴
4 Nephi 1:1	30	of	of
4 Nephi 1:1	30.01	⌴	⌴
4 Nephi 1:1	31	Christ	Christ
4 Nephi 1:1	31.01	⌴	⌴
4 Nephi 1:1	32	in	in
4 Nephi 1:1	32.01	⌴	⌴
4 Nephi 1:1	33	all	all
4 Nephi 1:1	33.01	⌴	⌴
4 Nephi 1:1	34	the	the
4 Nephi 1:1	34.01	⌴	⌴
4 Nephi 1:1	35	lands	lands
4 Nephi 1:1	35.01	⌴	⌴
4 Nephi 1:1	36	round	round
4 Nephi 1:1	36.01	⌴	⌴
4 Nephi 1:1	37	about	about
4 Nephi 1:1	37.01	.	.
4 Nephi 1:1	37.02	⌴	⌴
4 Nephi 1:1	38	And	And
4 Nephi 1:1	38.01	⌴	⌴
4 Nephi 1:1	39	as	as
4 Nephi 1:1	39.01	⌴	⌴
4 Nephi 1:1	40	many	many
4 Nephi 1:1	40.01	⌴	⌴
4 Nephi 1:1	41	as	as
4 Nephi 1:1	41.01	⌴	⌴
4 Nephi 1:1	42	did	did
4 Nephi 1:1	42.01	⌴	⌴
4 Nephi 1:1	43	come	come
4 Nephi 1:1	43.01	⌴	⌴
4 Nephi 1:1	44	unto	unto
4 Nephi 1:1	44.01	⌴	⌴
4 Nephi 1:1	45	them	them
4 Nephi 1:1	45.01	,	,
4 Nephi 1:1	45.02	⌴	⌴
4 Nephi 1:1	46	and	and
4 Nephi 1:1	46.01	⌴	⌴
4 Nephi 1:1	47	did	did
4 Nephi 1:1	47.01	⌴	⌴
4 Nephi 1:1	48	truly	truly
4 Nephi 1:1	48.01	⌴	⌴
4 Nephi 1:1	49	repent	repent
4 Nephi 1:1	49.01	⌴	⌴
4 Nephi 1:1	50	of	of
4 Nephi 1:1	50.01	⌴	⌴
4 Nephi 1:1	51	their	their
4 Nephi 1:1	51.01	⌴	⌴
4 Nephi 1:1	52	sins	sins
4 Nephi 1:1	52.01	,	,
4 Nephi 1:1	52.02	⌴	⌴
4 Nephi 1:1	53	were	were
4 Nephi 1:1	53.01	⌴	⌴
4 Nephi 1:1	54	baptized	baptized
4 Nephi 1:1	54.01	⌴	⌴
4 Nephi 1:1	55	in	in
4 Nephi 1:1	55.01	⌴	⌴
4 Nephi 1:1	56	the	the
4 Nephi 1:1	56.01	⌴	⌴
4 Nephi 1:1	57	name	name
4 Nephi 1:1	57.01	⌴	⌴
4 Nephi 1:1	58	of	of
4 Nephi 1:1	58.01	⌴	⌴
4 Nephi 1:1	59	Jesus	Jesus
4 Nephi 1:1	59.01	;	;
4 Nephi 1:1	59.02	⌴	⌴
4 Nephi 1:1	60	and	and
4 Nephi 1:1	60.01	⌴	⌴
4 Nephi 1:1	61	they	they
4 Nephi 1:1	61.01	⌴	⌴
4 Nephi 1:1	62	did	did
4 Nephi 1:1	62.01	⌴	⌴
4 Nephi 1:1	63	also	also
4 Nephi 1:1	63.01	⌴	⌴
4 Nephi 1:1	64	receive	receive
4 Nephi 1:1	64.01	⌴	⌴
4 Nephi 1:1	65	the	the
4 Nephi 1:1	65.01	⌴	⌴
4 Nephi 1:1	66	Holy	Holy
4 Nephi 1:1	66.01	⌴	⌴
4 Nephi 1:1	67	Ghost	Ghost
4 Nephi 1:1	67.01	.	.
4 Nephi 1:2	1	And	And
4 Nephi 1:2	1.01	⌴	⌴
4 Nephi 1:2	2	it	it
4 Nephi 1:2	2.01	⌴	⌴
4 Nephi 1:2	3	came	came
4 Nephi 1:2	3.01	⌴	⌴
4 Nephi 1:2	4	to	to
4 Nephi 1:2	4.01	⌴	⌴
4 Nephi 1:2	5	pass	pass
4 Nephi 1:2	5.01	⌴	⌴
4 Nephi 1:2	6	in	in
4 Nephi 1:2	6.01	⌴	⌴
4 Nephi 1:2	7	the	the
4 Nephi 1:2	7.01	⌴	⌴
4 Nephi 1:2	8	thirty	thirty
4 Nephi 1:2	8.01	⌴	⌴
4 Nephi 1:2	9	and	and
4 Nephi 1:2	9.01	⌴	⌴
4 Nephi 1:2	10	sixth	sixth
4 Nephi 1:2	10.01	⌴	⌴
4 Nephi 1:2	11	year	year
4 Nephi 1:2	11.01	,	,
4 Nephi 1:2	11.02	⌴	⌴
4 Nephi 1:2	12	the	the
4 Nephi 1:2	12.01	⌴	⌴
4 Nephi 1:2	13	people	people
4 Nephi 1:2	13.01	⌴	⌴
4 Nephi 1:2	14	were	were
4 Nephi 1:2	14.01	⌴	⌴
4 Nephi 1:2	15	all	all
4 Nephi 1:2	15.01	⌴	⌴
4 Nephi 1:2	16	converted	converted
4 Nephi 1:2	16.01	⌴	⌴
4 Nephi 1:2	17	unto	unto
4 Nephi 1:2	17.01	⌴	⌴
4 Nephi 1:2	18	the	the
4 Nephi 1:2	18.01	⌴	⌴
4 Nephi 1:2	19	Lord	Lord
4 Nephi 1:2	19.01	,	,
4 Nephi 1:2	19.02	⌴	⌴
4 Nephi 1:2	20	upon	upon
4 Nephi 1:2	20.01	⌴	⌴
4 Nephi 1:2	21	all	all
4 Nephi 1:2	21.01	⌴	⌴
4 Nephi 1:2	22	the	the
4 Nephi 1:2	22.01	⌴	⌴
4 Nephi 1:2	23	face	face
4 Nephi 1:2	23.01	⌴	⌴
4 Nephi 1:2	24	of	of
4 Nephi 1:2	24.01	⌴	⌴
4 Nephi 1:2	25	the	the
4 Nephi 1:2	25.01	⌴	⌴
4 Nephi 1:2	26	land	land
4 Nephi 1:2	26.01	,	∅
4 Nephi 1:2	26.02	⌴	⌴
4 Nephi 1:2	27	both	both
4 Nephi 1:2	27.01	⌴	⌴
4 Nephi 1:2	28	Nephites	Nephites
4 Nephi 1:2	28.01	⌴	⌴
4 Nephi 1:2	29	and	and
4 Nephi 1:2	29.01	⌴	⌴
4 Nephi 1:2	30	Lamanites	Lamanites
4 Nephi 1:2	30.01	,	,
4 Nephi 1:2	30.02	⌴	⌴
4 Nephi 1:2	31	and	and
4 Nephi 1:2	31.01	⌴	⌴
4 Nephi 1:2	32	there	there
4 Nephi 1:2	32.01	⌴	⌴
4 Nephi 1:2	33	was	were
4 Nephi 1:2	33.01	⌴	⌴
4 Nephi 1:2	34	no	no
4 Nephi 1:2	34.01	⌴	⌴
4 Nephi 1:2	35	contentions	contentions
4 Nephi 1:2	35.01	⌴	⌴
4 Nephi 1:2	36	and	and
4 Nephi 1:2	36.01	⌴	⌴
4 Nephi 1:2	37	disputations	disputations
4 Nephi 1:2	37.01	⌴	⌴
4 Nephi 1:2	38	among	among
4 Nephi 1:2	38.01	⌴	⌴
4 Nephi 1:2	39	them	them
4 Nephi 1:2	39.01	,	,
4 Nephi 1:2	39.02	⌴	⌴
4 Nephi 1:2	40	and	and
4 Nephi 1:2	40.01	⌴	⌴
4 Nephi 1:2	41	every	every
4 Nephi 1:2	41.01	⌴	⌴
4 Nephi 1:2	42	man	man
4 Nephi 1:2	42.01	⌴	⌴
4 Nephi 1:2	43	did	did
4 Nephi 1:2	43.01	⌴	⌴
4 Nephi 1:2	44	deal	deal
4 Nephi 1:2	44.01	⌴	⌴
4 Nephi 1:2	45	justly	justly
4 Nephi 1:2	45.01	⌴	⌴
4 Nephi 1:2	46	one	one
4 Nephi 1:2	46.01	⌴	⌴
4 Nephi 1:2	47	with	with
4 Nephi 1:2	47.01	⌴	⌴
4 Nephi 1:2	48	another	another
4 Nephi 1:2	48.01	;	;
4 Nephi 1:3	1	and	and
4 Nephi 1:3	1.01	⌴	⌴
4 Nephi 1:3	2	they	they
4 Nephi 1:3	2.01	⌴	⌴
4 Nephi 1:3	3	had	had
4 Nephi 1:3	3.01	⌴	⌴
4 Nephi 1:3	4	all	all
4 Nephi 1:3	4.01	⌴	⌴
4 Nephi 1:3	5	things	things
4 Nephi 1:3	5.01	⌴	⌴
4 Nephi 1:3	6	common	common
4 Nephi 1:3	6.01	⌴	⌴
4 Nephi 1:3	7	among	among
4 Nephi 1:3	7.01	⌴	⌴
4 Nephi 1:3	8	them	them
4 Nephi 1:3	8.01	,	,
4 Nephi 1:3	8.02	⌴	⌴
4 Nephi 1:3	9	therefore	therefore
4 Nephi 1:3	9.01	⌴	⌴
4 Nephi 1:3	10	there	there
4 Nephi 1:3	10.01	⌴	⌴
4 Nephi 1:3	11	were	were
4 Nephi 1:3	11.01	⌴	⌴
4 Nephi 1:3	12	not	not
4 Nephi 1:3	12.01	⌴	⌴
4 Nephi 1:3	13	rich	rich
4 Nephi 1:3	13.01	⌴	⌴
4 Nephi 1:3	14	and	and
4 Nephi 1:3	14.01	⌴	⌴
4 Nephi 1:3	15	poor	poor
4 Nephi 1:3	15.01	,	,
4 Nephi 1:3	15.02	⌴	⌴
4 Nephi 1:3	16	bond	bond
4 Nephi 1:3	16.01	⌴	⌴
4 Nephi 1:3	17	and	and
4 Nephi 1:3	17.01	⌴	⌴
4 Nephi 1:3	18	free	free
4 Nephi 1:3	18.01	,	,
4 Nephi 1:3	18.02	⌴	⌴
4 Nephi 1:3	19	but	but
4 Nephi 1:3	19.01	⌴	⌴
4 Nephi 1:3	20	they	they
4 Nephi 1:3	20.01	⌴	⌴
4 Nephi 1:3	21	were	were
4 Nephi 1:3	21.01	⌴	⌴
4 Nephi 1:3	22	all	all
4 Nephi 1:3	22.01	⌴	⌴
4 Nephi 1:3	23	made	made
4 Nephi 1:3	23.01	⌴	⌴
4 Nephi 1:3	24	free	free
4 Nephi 1:3	24.01	,	,
4 Nephi 1:3	24.02	⌴	⌴
4 Nephi 1:3	25	and	and
4 Nephi 1:3	25.01	⌴	⌴
4 Nephi 1:3	26	partakers	partakers
4 Nephi 1:3	26.01	⌴	⌴
4 Nephi 1:3	27	of	of
4 Nephi 1:3	27.01	⌴	⌴
4 Nephi 1:3	28	the	the
4 Nephi 1:3	28.01	⌴	⌴
4 Nephi 1:3	29	Heavenly	heavenly
4 Nephi 1:3	29.01	⌴	⌴
4 Nephi 1:3	30	gift	gift
4 Nephi 1:3	30.01	.	.
4 Nephi 1:4	1	And	And
4 Nephi 1:4	1.01	⌴	⌴
4 Nephi 1:4	2	it	it
4 Nephi 1:4	2.01	⌴	⌴
4 Nephi 1:4	3	came	came
4 Nephi 1:4	3.01	⌴	⌴
4 Nephi 1:4	4	to	to
4 Nephi 1:4	4.01	⌴	⌴
4 Nephi 1:4	5	pass	pass
4 Nephi 1:4	5.01	⌴	⌴
4 Nephi 1:4	6	that	that
4 Nephi 1:4	6.01	⌴	⌴
4 Nephi 1:4	7	the	the
4 Nephi 1:4	7.01	⌴	⌴
4 Nephi 1:4	8	thirty	thirty
4 Nephi 1:4	8.01	⌴	⌴
4 Nephi 1:4	9	and	and
4 Nephi 1:4	9.01	⌴	⌴
4 Nephi 1:4	10	seventh	seventh
4 Nephi 1:4	10.01	⌴	⌴
4 Nephi 1:4	11	year	year
4 Nephi 1:4	11.01	⌴	⌴
4 Nephi 1:4	12	passed	passed
4 Nephi 1:4	12.01	⌴	⌴
4 Nephi 1:4	13	away	away
4 Nephi 1:4	13.01	⌴	⌴
4 Nephi 1:4	14	also	also
4 Nephi 1:4	14.01	,	,
4 Nephi 1:4	14.02	⌴	⌴
4 Nephi 1:4	15	and	and
4 Nephi 1:4	15.01	⌴	⌴
4 Nephi 1:4	16	there	there
4 Nephi 1:4	16.01	⌴	⌴
4 Nephi 1:4	17	still	still
4 Nephi 1:4	17.01	⌴	⌴
4 Nephi 1:4	18	continued	continued
4 Nephi 1:4	18.01	⌴	⌴
4 Nephi 1:4	19	to	to
4 Nephi 1:4	19.01	⌴	⌴
4 Nephi 1:4	20	be	be
4 Nephi 1:4	20.01	⌴	⌴
4 Nephi 1:4	21	peace	peace
4 Nephi 1:4	21.01	⌴	⌴
4 Nephi 1:4	22	in	in
4 Nephi 1:4	22.01	⌴	⌴
4 Nephi 1:4	23	the	the
4 Nephi 1:4	23.01	⌴	⌴
4 Nephi 1:4	24	land	land
4 Nephi 1:4	24.01	.	.
